"Ranch2","Block","Variety","Treatment","pctNOW","pctTwigborer","Year","pctTotReject"
3460,"30-2","FR","1CMD",0,0,2011,0.00546
3460,"30-2","FR","1CMD",0.24,0,2011,0.01289
3460,"30-2","FR","1CMD",0,0,2011,0.00426
3460,"30-2","RY","1CMD",0,0,2011,0
3460,"30-2","RY","1CMD",0,0,2011,0.00415
3460,"30-2","RY","1CMD",0,0,2011,0.0017
3460,"30-2","FR","1CMD",0,0,2011,0.00623
3460,"30-2","RY","1CMD",0,0,2011,0.00284
3460,"30-2","RY","1CMD",0,0,2011,0.00212
3460,"30-2","RY","1CMD",0,0,2011,0.00068
3460,"30-2","RY","1CMD",0,0,2011,0.00348
3460,"30-2","RY","1CMD",0,0,2011,0.00755
3460,"30-2","RY","1CMD",0,0,2011,0.00069
3460,"30-2","RY","1CMD",0,0,2011,0.00083
3460,"30-2","RY","1CMD",0,0,2011,0.00501
3440,"24-1","FR","2CMD",0.226,0,2011,0.01318
3460,"25-1,2","MI","1CMD",0,0,2011,0.00265
3460,"25-1,2","MI","1CMD",0,0,2011,0.00202
3460,"30-2","FR","1CMD",0,0,2011,0.0034
3440,"24-1","FR","2CMD",0,0,2011,0.00792
3440,"24-1","FR","2CMD",0.095,0,2011,0.00528
3440,"24-1","FR","2CMD",0,0,2011,0.00339
3440,"24-1","FR","2CMD",0,0,2011,0.00057
3440,"24-1","FR","2CMD",0.277,0,2011,0.01651
3440,"24-1","FR","2CMD",0.195,0,2011,0.00789
3440,"24-1","FR","2CMD",0.197,0,2011,0.00264
3440,"24-4","FR","2MD",0,0,2011,0.00783
3440,"24-1","FR","2CMD",0,0,2011,0.00109
3440,"24-4","FR","2MD",0,0,2011,0.01027
3440,"24-4","FR","2MD",0,0,2011,0.00606
3440,"24-4","FR","2MD",0.066,0,2011,0.00416
3440,"24-4","FR","2MD",0.139,0,2011,0.00774
3440,"24-4","FR","2MD",0.811,0,2011,0.01604
3460,"30-2","RY","1CMD",0,0,2011,0.02157
3440,"24-4","FR","2MD",0.187,0,2011,0.00247
3440,"24-4","FR","2MD",0.339,0,2011,0.0236
3440,"24-4","FR","2MD",0.371,0,2011,0.00866
3440,"24-4","FR","2MD",0.957,0,2011,0.01228
3440,"24-4","FR","2MD",0.542,0,2011,0.01433
3440,"24-4","FR","2MD",0.245,0,2011,0.00855
3440,"24-2","MO","2CMD",0,0,2011,0.00342
3440,"24-2","MO","2CMD",0.104,0,2011,0.00211
3440,"24-3","MO","2MD",0.29,0,2011,0.0029
3440,"24-3","MO","2MD",0.539,0,2011,0.01446
3440,"24-3","MO","2MD",1.739,0,2011,0.03308
3440,"24-2","MO","2CMD",0.567,0,2011,0.00858
3440,"24-3","MO","2MD",0.698,0,2011,0.01491
3440,"24-2","MO","2CMD",0.365,0,2011,0.0075
3440,"24-2","MO","2CMD",0,0,2011,0.00486
3440,"24-2","MO","2CMD",0.678,0,2011,0.01319
3440,"24-3","MO","2MD",1.114,0,2011,0.02346
3440,"24-2","MO","2CMD",0.613,0,2011,0.01184
3440,"24-2","MO","2CMD",0.339,0,2011,0.00885
3440,"24-2","MO","2CMD",0.335,0,2011,0.01094
3440,"24-2","MO","2CMD",0.288,0,2011,0.01201
3440,"24-3","FR","2MD",1.534,0,2011,0.02764
3440,"24-2","FR","2CMD",1.018,0,2011,0.0187
3440,"24-2","FR","2CMD",1.01,0,2011,0.01744
3440,"24-3","FR","2MD",0.589,0,2011,0.01034
3440,"24-2","FR","2CMD",1.235,0,2011,0.01652
3440,"24-3","FR","2MD",2.588,0,2011,0.03357
3440,"24-2","FR","2CMD",0.424,0,2011,0.00954
3440,"24-3","FR","2MD",0.406,0,2011,0.00843
3440,"24-2","FR","2CMD",1.09,0.00169,2011,0.02917
3440,"24-2","FR","2CMD",0.866,0,2011,0.01253
3440,"24-2","FR","2CMD",0.724,0,2011,0.01686
3440,"24-2","FR","2CMD",0.402,0,2011,0.01512
3440,"24-3","FR","2MD",0.778,0,2011,0.02067
3440,"24-2","FR","2CMD",0.388,0,2011,0.01473
3440,"24-2","FR","2CMD",0.205,0,2011,0.00876
3440,"24-3","FR","2MD",0.515,0.00138,2011,0.01082
3440,"13-1","BU","50%MD",1.4062588591139,0.001,2012,1.73302756761964
3440,"13-1","BU","50%MD",0.673779071788077,0.101438581807225,2012,1.04524239815448
3440,"13-1","BU","50%MD",1.32984978919543,0.001,2012,1.32984978919543
3440,"13-1","BU","50%MD",1.38576228247484,0.001,2012,1.47074769331264
3440,"13-1","BU","50%MD",0.971475843039266,0.001,2012,1.02922549407643
3440,"13-1","BU","50%MD",0.417684554639972,0.001,2012,0.455564968698151
3440,"13-1","BU","50%MD",1.15019111655041,0.001,2012,1.32302946047959
3440,"13-1","FR","50%MD",5.04835368053389,0.001,2012,6.48426454110022
3440,"13-1","FR","50%MD",9.7363528991148,0.001,2012,9.91320497183524
3440,"13-1","FR","50%MD",4.57571096458756,0.129650777050693,2012,6.00608627072108
3440,"13-1","FR","50%MD",1.8931593168626,0.439355161550852,2012,3.18018187872234
3440,"13-1","NP","50%MD",0.323354001757446,0.001,2012,1.03801968224949
3440,"13-1","NP","50%MD",0.360650109558613,0.001,2012,1.04351000920514
3440,"13-1","NP","50%MD",0.537643997903636,0.186157870621723,2012,1.20138789004761
3440,"13-1","NP","50%MD",0.700027138871369,0.185648678192438,2012,1.02711908309797
3440,"13-1","NP","50%MD",0.221052921968931,0.201324039309647,2012,0.565549565327186
3440,"13-1","NP","50%MD",0.877494683979574,0.001,2012,1.50012657839189
3440,"13-1","NP","50%MD",1.12849199452776,0.136354855778704,2012,1.43129615642444
3440,"13-1","NP","50%MD",0.795172920922919,0.001,2012,0.982445138083781
3440,"13-1","NP","50%MD",1.15342583915674,0.001,2012,1.27521760281638
3440,"13-1","NP","50%MD",0.309207491224442,0.001,2012,0.830932220345333
3440,"13-1","NP","50%MD",0.001,0.001,2012,0.577315728808871
3440,"13-2","BU","50%MD",1.82432229687696,0.244427845918129,2012,2.31436005205855
3440,"13-2","BU","50%MD",0.931969161384178,0.001,2012,1.0504016311899
3440,"13-2","BU","50%MD",1.16046048429288,0.001,2012,1.22349267084957
3440,"13-2","BU","50%MD",1.32764930453828,0.001,2012,1.4283123888011
3440,"13-2","BU","50%MD",2.05975946324164,0.001,2012,2.23213894256159
3440,"13-2","BU","50%MD",0.916448935824024,0.271625415334839,2012,1.6080472194575
3440,"13-2","BU","50%MD",2.21270698349469,0.001,2012,2.39545034043209
3440,"13-2","BU","50%MD",1.86446451935321,0.001,2012,2.15689131081015
3440,"13-2","FR","50%MD",18.0822146421775,0.001,2012,18.8259149873571
3440,"13-2","FR","50%MD",8.41011598127515,0.001,2012,9.0330685265641
3440,"13-2","FR","50%MD",13.7444247657412,0.001,2012,14.0330516405821
3440,"13-2","FR","50%MD",11.1856080176338,0.188318343778885,2012,11.8088672342072
3440,"13-2","FR","50%MD",2.29060499954144,0.285182284851405,2012,3.61948011563636
3440,"13-2","NP","50%MD",0.366421169213754,0.001,2012,0.664848457404986
3440,"13-2","NP","50%MD",0.719255751704298,0.001,2012,1.31741729412042
3440,"13-2","NP","50%MD",0.703665589331113,0.001,2012,0.803135491269093
3440,"13-2","NP","50%MD",1.05483647619399,0.001,2012,1.05483647619399
3440,"13-2","NP","50%MD",0.336497817212583,0.103580267852768,2012,0.716648221608135
3440,"13-2","NP","50%MD",0.578352390238896,0.001,2012,0.72759994689929
3440,"13-2","NP","50%MD",0.584911191311962,0.405066544387877,2012,1.57522457177705
3440,"13-2","NP","50%MD",0.399453265722966,0.367270501953034,2012,1.08142135513343
3440,"13-2","NP","50%MD",1.51099306832633,0.129196255988637,2012,1.83431990865166
3440,"13-3","CA","50%C",0.335158333129126,0.001,2012,0.473595356854048
3440,"13-3","CA","50%C",0.707842819057528,0.001,2012,0.822505206543246
3440,"13-3","CA","50%C",0.001,0.001,2012,0.190872215998633
3440,"13-3","CA","50%C",0.453667641887482,0.001,2012,0.570624831657453
3440,"13-3","CA","50%C",0.001,0.001,2012,0.134816906644986
3440,"13-3","CA","50%C",0.475682660680081,0.001,2012,0.475682660680081
3440,"13-3","CA","50%C",1.0391707617564,0.001,2012,1.07831184972208
3440,"13-3","FR","50%C",15.4771395166655,0.300320157023999,2012,17.7043389646291
3440,"13-3","FR","50%C",9.92001081056823,0.001,2012,10.0511686721705
3440,"13-3","FR","50%C",4.27962515134032,0.001,2012,4.48240359453179
3440,"13-3","FR","50%C",1.70364471254712,0.001,2012,2.07824988919389
3440,"13-3","FR","50%C",3.18125025404321,0.001,2012,3.49626082423043
3440,"13-3","FR","50%C",7.04772630498376,0.001,2012,8.00820190140856
3440,"13-3","FR","50%C",4.73854896312391,0.001,2012,4.84962299589847
3440,"13-3","NP","50%C",0.503057064718807,0.001,2012,1.14660293858564
3440,"13-3","NP","50%C",0.793931964286098,0.001,2012,1.57610709959932
3440,"13-3","NP","50%C",0.330973706305718,0.001,2012,0.409914784369287
3440,"13-3","NP","50%C",0.818033467371247,0.001,2012,0.971589402728254
3440,"13-3","NP","50%C",0.322612727757616,0.001,2012,0.532615559124461
3440,"13-3","NP","50%C",0.288670444738508,0.001,2012,0.696888504415056
3440,"13-3","NP","50%C",0.472823088118406,0.001,2012,0.903815332072719
3440,"13-3","NP","50%C",0.996383383826843,0.001,2012,1.15059771089861
3440,"13-3","NP","50%C",1.31942029743305,0.666620620178924,2012,2.31304337410465
3440,"13-3","NP","50%C",0.099709106702548,0.131872748212367,2012,0.801763764485838
3440,"13-3","NP","50%C",0.599430426562894,0.318477174655432,2012,1.38609953190379
3440,"13-4","CA","50%C",1.06227540733289,0.001,2012,1.45747838328531
3440,"13-4","CA","50%C",0.313108885291112,0.001,2012,0.313108885291112
3440,"13-4","CA","50%C",0.16388963273524,0.001,2012,0.417762663935208
3440,"13-4","CA","50%C",0.33251662224344,0.183702494036384,2012,1.14436399493738
3440,"13-4","CA","50%C",0.760452619393136,0.191596217222215,2012,1.32491064732047
3440,"13-4","CA","50%C",1.04278877278603,0.001,2012,1.38785034729044
3440,"13-4","CA","50%C",0.66068346921184,0.001,2012,0.66068346921184
3440,"13-4","FR","50%C",8.05536887094165,0.001,2012,8.47775297096767
3440,"13-4","FR","50%C",4.95033268721627,0.001,2012,5.18123157659261
3440,"13-4","FR","50%C",2.45067509203459,0.001,2012,2.77178304628526
3440,"13-4","FR","50%C",1.50723813576804,0.001,2012,1.98525620228441
3440,"13-4","FR","50%C",1.15729560781568,0.001,2012,1.20401462227287
3440,"13-4","FR","50%C",1.004572455139,0.001,2012,1.44640713669773
3440,"13-4","FR","50%C",1.0350143466711,0.001,2012,1.10172494968214
3440,"13-4","FR","50%C",7.14801752053574,0.001,2012,7.17242197060586
3440,"13-4","FR","50%C",24.3766092053423,0.001,2012,25.6880800889632
3440,"13-4","NP","50%C",1.12903628431257,0.001,2012,1.31170125080637
3440,"13-4","NP","50%C",1.00968184644365,0.001,2012,1.10492889386325
3440,"13-4","NP","50%C",0.823008339499532,0.001,2012,1.43917379464677
3440,"13-4","NP","50%C",0.332590436686184,0.001,2012,0.80080841441436
3440,"13-4","NP","50%C",1.16878359825039,0.001,2012,1.76841757823434
3440,"13-4","NP","50%C",1.16229973434069,0.001,2012,1.65177317608759
3440,"13-4","NP","50%C",1.61080237215618,0.001,2012,2.07855626897137
3440,"13-4","NP","50%C",0.720622029111885,0.001,2012,0.969314936231434
3440,"13-4","NP","50%C",0.153728444621928,0.167740228532195,2012,0.52223836146199
3440,"14-1","BU","50%MD",1.07143018942497,0.001,2012,1.41680403259414
3440,"14-1","BU","50%MD",2.43910346699769,0.001,2012,2.62396265524169
3440,"14-1","BU","50%MD",2.45054398777229,0.001,2012,2.66875520704471
3440,"14-1","BU","50%MD",3.00378385578982,0.001,2012,3.32679247772736
3440,"14-1","BU","50%MD",0.736444538183096,0.001,2012,0.832249573808481
3440,"14-1","FR","50%MD",3.2438374884421,0.001,2012,3.41302900957821
3440,"14-1","FR","50%MD",17.3365142245886,2.749028169261,2012,20.6791449801809
3440,"14-1","FR","50%MD",17.2816332143511,0.001,2012,17.6784744781463
3440,"14-1","FR","50%MD",21.1000007680345,0.001,2012,21.5631827922126
3440,"14-1","FR","50%MD",9.20401230860237,0.638044115304985,2012,11.0559905580962
3440,"14-1","NP","50%MD",1.62835913085757,0.001,2012,2.05563731023912
3440,"14-1","NP","50%MD",1.76502573875006,0.001,2012,2.93466449976535
3440,"14-1","NP","50%MD",1.97648334783743,0.065558279341092,2012,2.44388529026694
3440,"14-1","NP","50%MD",4.13195897141648,0.001,2012,4.41320552344192
3440,"14-1","NP","50%MD",4.85504832118538,0.001,2012,6.1230642465677
3440,"14-1","NP","50%MD",6.59131197672305,0.001,2012,7.0072238054319
3440,"14-4","CA","50%C",4.26042645037976,0.001,2012,4.93971659218158
3440,"14-4","CA","50%C",1.71033697528654,0.600310219993754,2012,2.30964719528029
3440,"14-4","CA","50%C",4.37519509723938,0.001,2012,5.04658318193192
3440,"14-4","CA","50%C",3.45844942175233,0.001,2012,3.94973886001199
3440,"14-4","FR","50%C",6.09732021459425,0.001,2012,6.64832699444484
3440,"14-4","FR","50%C",8.21420321563373,0.001,2012,8.49504013006324
3440,"14-4","FR","50%C",22.5979624078763,2.22652281934467,2012,26.666469746831
3440,"14-4","FR","50%C",8.5461713275524,0.001,2012,8.76546365434521
3440,"14-4","FR","50%C",7.71208510940979,0.001,2012,8.53906391463216
3440,"14-4","FR","50%C",7.66272343300652,0.001,2012,7.66272343300652
3440,"14-4","NP","50%C",1.53186015747406,0.001,2012,1.79340792526923
3440,"14-4","NP","50%C",0.137385195057871,0.001,2012,0.688804647490124
3440,"14-4","NP","50%C",3.88018260794284,0.097051071507333,2012,4.65755594667552
3440,"14-4","NP","50%C",1.69903556814887,0.001,2012,2.0842129653967
3440,"14-4","NP","50%C",1.03235985056742,0.001,2012,1.04538207090287
3440,"14-4","NP","50%C",2.97060238857393,0.001,2012,3.55681567959403
3440,"14-4","NP","50%C",3.79822003079874,0.130099868009417,2012,4.5489638284622
3440,"14-4","NP","50%C",1.60382056348659,0.127472560087614,2012,2.26999286018571
3440,"14-4","NP","50%C",2.89283122320379,0.001,2012,3.44284618134254
3440,"24-1","FR","50%MD",8.03401535741085,0.001,2012,8.04750362946621
3440,"24-1","FR","50%MD",6.20083947182724,0.177139745986523,2012,6.60484254000268
3440,"24-1","FR","50%MD",5.96469136190128,0.001,2012,6.58952723260185
3440,"24-1","FR","50%MD",3.7536019663563,0.001,2012,4.8262286522444
3440,"24-1","FR","50%MD",2.03688770794025,0.001,2012,3.36622121910312
3440,"24-1","FR","50%MD",3.05240666468249,0.001,2012,4.17621001385233
3440,"24-1","FR","50%MD",4.32256536914179,0.001,2012,5.90496421913296
3440,"24-1","FR","50%MD",3.75670516112568,0.001,2012,4.90966786547443
3440,"24-1","FR","50%MD",1.77430198616014,0.001,2012,2.9722321690855
3440,"24-1","MO","50%MD",3.09062105038515,0.171675021052159,2012,3.2612960714373
3440,"24-1","MO","50%MD",2.37268516358792,0.313612279910534,2012,2.68529744349846
3440,"24-1","MO","50%MD",2.04474505776604,0.001,2012,2.52225558528147
3440,"24-1","MO","50%MD",0.743381432649642,0.001,2012,0.909440437321273
3440,"24-1","MO","50%MD",2.45900970956362,0.001,2012,2.60845864395626
3440,"24-1","MO","50%MD",1.22819505625313,0.001,2012,1.51656649729048
3440,"24-1","MO","50%MD",2.17385717937575,0.205765052318123,2012,3.01508940068269
3440,"24-1","MO","50%MD",1.48277764004793,1.05008890013181,2012,2.78084385979627
3440,"24-1","MO","50%MD",2.37183190326584,0.001,2012,2.68996691923859
3440,"24-1","NP","50%MD",1.10860613248449,0.001,2012,2.00463405803301
3440,"24-1","NP","50%MD",0.29193080147641,0.001,2012,0.367825793165908
3440,"24-1","NP","50%MD",0.503947947168139,0.25067344394027,2012,1.35379793904175
3440,"24-1","NP","50%MD",0.211655366533906,0.001,2012,0.99156263957928
3440,"24-1","NP","50%MD",1.36347521110632,0.001,2012,1.89215496278432
3440,"24-1","NP","50%MD",0.804338820017573,0.001,2012,1.84867928604042
3440,"24-1","NP","50%MD",0.486884229813241,0.001,2012,0.663802498188511
3440,"24-1","NP","50%MD",0.340341850091767,0.159840866000402,2012,0.675351676565341
3440,"24-1","NP","50%MD",0.449078004579037,0.160234332205774,2012,1.19834342821396
3440,"24-1","NP","50%MD",1.48351870013307,0.001,2012,2.2868820234181
3440,"24-1","NP","50%MD",0.788597696234089,0.160225527036494,2012,1.20229973523069
3440,"24-2","FR","50%MD",13.6037103274816,0.001,2012,13.9191846567723
3440,"24-2","FR","50%MD",8.60003704220513,0.001,2012,9.08882441091995
3440,"24-2","FR","50%MD",4.89903157129935,0.226469654402636,2012,5.46863911926391
3440,"24-2","FR","50%MD",11.9422160522959,0.001,2012,12.1783462701847
3440,"24-2","FR","50%MD",12.6213156163223,0.001,2012,12.7621907698592
3440,"24-2","FR","50%MD",11.5639079153703,0.12607772148778,2012,12.6052176207686
3440,"24-2","FR","50%MD",15.7934684618204,0.001,2012,15.8398973905195
3440,"24-2","FR","50%MD",4.26068710056633,0.001,2012,4.53135471841482
3440,"24-2","MO","50%MD",4.12928903603417,0.001,2012,4.75964105405191
3440,"24-2","MO","50%MD",1.98128762557689,0.001,2012,2.22994365096042
3440,"24-2","MO","50%MD",4.10288295960622,0.204300321613136,2012,4.82307102702007
3440,"24-2","MO","50%MD",1.93360514438166,0.194628162848638,2012,2.77919648846748
3440,"24-2","MO","50%MD",2.42753415094054,0.424047072367922,2012,3.20844179710397
3440,"24-2","MO","50%MD",3.11919231535878,0.001,2012,3.33591773869577
3440,"24-2","MO","50%MD",1.85735775364412,0.001,2012,2.46859750179523
3440,"24-2","MO","50%MD",1.37181724526983,0.451862764180059,2012,3.26884359266895
3440,"24-2","NP","50%MD",1.54617069905027,0.001,2012,1.70758305402205
3440,"24-2","NP","50%MD",1.06695031285477,0.001,2012,2.00529460270525
3440,"24-2","NP","50%MD",1.17648512706559,0.001,2012,1.25609470180865
3440,"24-2","NP","50%MD",1.40335310260659,0.001,2012,1.65096928351473
3440,"24-2","NP","50%MD",0.494986414441554,0.001,2012,0.644114388612588
3440,"24-2","NP","50%MD",1.72121256618706,0.155887665322022,2012,2.09952226201784
3440,"24-2","NP","50%MD",1.08405255065154,0.001,2012,1.71975730864266
3440,"24-2","NP","50%MD",1.2388929100322,0.001,2012,1.71200724698262
3440,"24-2","NP","50%MD",1.61622783623117,0.001,2012,1.96840973747597
3440,"24-2","NP","50%MD",1.64301282391743,0.001,2012,1.77912323436562
3440,"24-2","NP","50%MD",2.10056443607201,0.001,2012,2.21539544169107
3440,"24-2","NP","50%MD",0.952798761917802,0.001,2012,1.27373814184089
3440,"24-2","NP","50%MD",0.769906323188873,0.001,2012,1.16436821946494
3440,"24-2","NP","50%MD",1.4540012523592,0.208256627802374,2012,1.9148165205581
3440,"24-2","NP","50%MD",1.35155864871436,0.001,2012,1.84352548826925
3440,"24-3","FR","50%C",15.9435985144885,0.001,2012,16.6760328659216
3440,"24-3","FR","50%C",6.13267425762928,0.001,2012,6.22165026637146
3440,"24-3","FR","50%C",13.8225975276303,0.001,2012,14.3119888563983
3440,"24-3","FR","50%C",12.5180601142196,0.001,2012,12.9385481719192
3440,"24-3","FR","50%C",5.70784125608288,0.001,2012,6.10340778888497
3440,"24-3","MO","50%C",3.47195140152549,0.001,2012,3.84874845961189
3440,"24-3","MO","50%C",1.50361249963874,0.001,2012,1.7555398719186
3440,"24-3","MO","50%C",2.38389547392038,0.001,2012,2.44787536432993
3440,"24-3","MO","50%C",2.02347772658634,0.40301735613561,2012,2.8454104718362
3440,"24-3","MO","50%C",1.77357682473451,0.001,2012,2.26698919911757
3440,"24-3","MO","50%C",1.6008882654063,0.001,2012,2.10747184854926
3440,"24-3","NP","50%C",1.1036676459689,0.170091582859162,2012,1.35135109128373
3440,"24-3","NP","50%C",0.823862611440529,0.001,2012,1.39857888770981
3440,"24-3","NP","50%C",0.923072140371513,0.113233124484361,2012,1.3753056125585
3440,"24-3","NP","50%C",0.825711777452949,0.001,2012,1.3782280421505
3440,"24-3","NP","50%C",0.397967086092983,0.093839076586262,2012,0.935793460799603
3440,"24-3","NP","50%C",1.78990144356882,0.001,2012,1.84046258800348
3440,"24-4","FR","50%C",2.95261641359355,0.001,2012,2.97861420936801
3440,"24-4","FR","50%C",7.97793061650728,0.001,2012,8.56547603961056
3440,"24-4","FR","50%C",1.24998600426302,0.001,2012,1.71874901341967
3440,"24-4","FR","50%C",2.90906746943672,0.001,2012,3.98879549026718
3440,"24-4","FR","50%C",1.62606387212159,0.001,2012,1.91333686164742
3440,"24-4","FR","50%C",2.61615702158948,0.199049757228808,2012,3.502879798273
3440,"24-4","FR","50%C",1.90747510231905,0.001,2012,2.42387465759287
3440,"24-4","FR","50%C",5.09955571660481,0.001,2012,6.19634647462409
3440,"24-4","MO","50%C",2.24885221116231,0.538245017082247,2012,3.06603642783287
3440,"24-4","MO","50%C",0.834398721250122,0.001,2012,1.21364863862357
3440,"24-4","MO","50%C",0.304361024319482,0.001,2012,0.411076957775743
3440,"24-4","MO","50%C",0.901767731266341,0.001,2012,1.19163016786615
3440,"24-4","MO","50%C",0.065130273418739,0.186568450743584,2012,0.642302734187385
3440,"24-4","MO","50%C",1.14193207927611,0.001,2012,1.51654828070687
3440,"24-4","MO","50%C",0.248702403040226,0.001,2012,0.659863244634916
3440,"24-4","MO","50%C",1.3650540644025,0.262909016264417,2012,2.17072342407883
3440,"24-4","MO","50%C",7.87811943160004,0.234881218277911,2012,8.90095995953543
3440,"24-4","MO","50%C",2.56025372592255,1.83541397552596,2012,5.53963749825331
3440,"24-4","NP","50%C",0.695683278368273,0.001,2012,1.35484298000181
3440,"24-4","NP","50%C",0.472839376994388,0.001,2012,1.3235380184578
3440,"24-4","NP","50%C",1.4578545004245,0.001,2012,1.66836877963198
3440,"24-4","NP","50%C",0.464617543063045,0.001,2012,0.76245669193991
3440,"24-4","NP","50%C",0.578606864490017,0.001,2012,0.897603382833367
3440,"24-4","NP","50%C",1.53597507674361,0.001,2012,1.91920375362187
3440,"24-4","NP","50%C",0.964437276891873,0.134656038412746,2012,1.4670396713398
3440,"24-4","NP","50%C",0.316867165422351,0.001,2012,0.744216859817294
3440,"24-4","NP","50%C",0.802348217960775,0.001,2012,1.41052375291644
3440,"24-4","NP","50%C",0.301527108731499,0.001,2012,0.38061318997663
3440,"24-4","NP","50%C",0.808218142067834,0.145557290100896,2012,1.33143877614983
3440,"24-4","NP","50%C",1.07822218416247,0.001,2012,1.34162190682501
3440,"24-4","NP","50%C",0.875681423371487,0.001,2012,1.5314058980353
3450,"01-2","FR","Conv",2.36349397833304,0.155616910395618,2012,2.90989441591757
3450,"01-2","FR","Conv",5.59464761254052,0.001,2012,5.90729917446
3450,"01-2","FR","Conv",4.32955888201414,0.001,2012,5.89836741703762
3450,"01-2","FR","Conv",5.52361669880045,0.001,2012,5.97187580603155
3450,"01-2","FR","Conv",2.60379014591064,0.001,2012,3.54391042565133
3450,"01-2","FR","Conv",5.98177500490996,0.001,2012,6.64225552105432
3450,"01-2","FR","Conv",9.94458448952274,0.001,2012,10.8699394162168
3450,"01-2","MO","Conv",1.23806143272847,0.001,2012,1.23806143272847
3450,"01-2","MO","Conv",1.76337222801347,0.001,2012,2.14638017422309
3450,"01-2","MO","Conv",1.10290904163701,0.001,2012,1.30612479845667
3450,"01-2","MO","Conv",3.04266138135197,0.166259135257008,2012,3.52392278199908
3450,"01-2","MO","Conv",0.704562739995422,0.6016318744195,2012,2.03903113840326
3450,"01-2","MO","Conv",2.43557043671894,0.001,2012,3.62388800049026
3450,"01-2","MO","Conv",0.9423705511156,0.001,2012,1.47577478618111
3450,"01-2","NP","Conv",1.40206400574236,0.001,2012,2.50873060817687
3450,"01-2","NP","Conv",1.06729138574876,0.001,2012,1.15908297909742
3450,"01-2","NP","Conv",1.13409208703815,0.22269193007268,2012,1.93938328602011
3450,"01-2","NP","Conv",0.462747445623869,0.001,2012,1.19429499755703
3450,"01-2","NP","Conv",1.55793022867982,0.176887515373872,2012,2.4031674553376
3450,"01-2","NP","Conv",0.955707365731931,0.001,2012,1.47773947211737
3450,"01-2","NP","Conv",1.45344259153415,0.001,2012,2.37735746226003
3450,"01-2","NP","Conv",1.19675284145225,0.370419577034027,2012,1.73305933267269
3450,"01-2","NP","Conv",0.169800838840875,0.001,2012,0.564142294284262
3450,"01-3","MO","Conv",3.12221059149412,0.001,2012,3.62379536307972
3450,"01-3","MO","Conv",1.27523364942374,0.309694126363128,2012,2.00635131712589
3450,"01-3","MO","Conv",2.59181945248935,0.001,2012,3.2252918875367
3450,"01-3","MO","Conv",1.7657393121106,0.001,2012,1.87683670221926
3450,"01-3","MO","Conv",2.01689167925624,0.001,2012,2.25456247589427
3450,"01-3","MO","Conv",2.72002033604492,0.252883892661401,2012,3.44120369187546
3450,"01-3","MO","Conv",1.19518946617949,0.001,2012,1.53279175600371
3450,"01-3","MO","Conv",1.16556768993348,0.001,2012,1.28900113172367
3450,"01-3","NP","Conv",0.176773336766773,0.001,2012,0.477052787076675
3450,"01-3","NP","Conv",0.877713298724089,0.216291123834019,2012,1.36809863634602
3450,"01-3","NP","Conv",0.7010188456804,0.001,2012,1.45459104567514
3450,"01-3","NP","Conv",2.78356274197483,0.161499976009477,2012,3.03022586299992
3450,"01-3","NP","Conv",0.358933727307966,0.001,2012,0.358933727307966
3450,"01-3","NP","Conv",0.820701066389205,0.001,2012,1.45641813430055
3450,"01-3","NP","Conv",1.05335527377151,0.001,2012,1.65739008944849
3450,"01-3","NP","Conv",4.11225511663778,0.001,2012,4.11225511663778
3450,"01-3","NP","Conv",0.01322869493839,0.001,2012,0.01322869493839
3450,"01-3","NP","Conv",1.32900617466119,0.240981579792254,2012,1.64681961816985
3450,"01-3","WD","Conv",0.7762887868603,0.001,2012,1.07523488687847
3450,"01-3","WD","Conv",3.47954256558748,0.001,2012,4.72468241726956
3450,"01-3","WD","Conv",2.05173351798199,0.001,2012,2.06235908025133
3450,"02-1","FR","Conv",2.46198313171487,0.001,2012,2.6957478464407
3450,"02-1","FR","Conv",2.12848201066119,0.001,2012,2.93980989608282
3450,"02-1","FR","Conv",1.91315393680888,0.001,2012,2.30606227998878
3450,"02-1","FR","Conv",3.31477110384796,0.001,2012,4.11479958415334
3450,"02-1","FR","Conv",4.80915119566428,0.001,2012,5.00949082881697
3450,"02-1","FR","Conv",3.82581322534209,0.149388330352286,2012,4.33338452355645
3450,"02-1","FR","Conv",2.4947655100793,0.001,2012,2.53555774852115
3450,"02-1","FR","Conv",3.10196711855389,0.001,2012,3.15839719610124
3450,"02-1","FR","Conv",2.93156756396019,0.001,2012,3.36864487790045
3450,"02-1","FR","Conv",2.36594692451971,0.001,2012,3.27759581961683
