"station","date","air_min","air_max","degree_days","accumulated_dd","x","x1","yr","julian"
"LOST_HILLS.A",2011-03-30,47,71,6.03,156.93,NA,NA,2011,89
"LOST_HILLS.A",2011-03-31,49,79,10.16,167.09,NA,NA,2011,90
"LOST_HILLS.A",2011-04-01,53,84,13.72,180.81,"2","2",2011,91
"LOST_HILLS.A",2011-04-02,52,82,12.41,193.22,NA,NA,2011,92
"LOST_HILLS.A",2011-04-03,48,68,4.83,198.04,NA,NA,2011,93
"LOST_HILLS.A",2011-04-04,44,75,7.39,205.44,NA,NA,2011,94
"LOST_HILLS.A",2011-04-05,48,80,10.42,215.86,NA,NA,2011,95
"LOST_HILLS.A",2011-04-06,52,75,8.97,224.83,NA,NA,2011,96
"LOST_HILLS.A",2011-04-07,37,60,1.01,225.84,NA,NA,2011,97
"LOST_HILLS.A",2011-04-08,31,54,0,225.84,NA,NA,2011,98
"LOST_HILLS.A",2011-04-09,34,64,2.16,228,NA,NA,2011,99
"LOST_HILLS.A",2011-04-10,38,68,3.82,231.82,NA,NA,2011,100
"LOST_HILLS.A",2011-04-11,43,67,3.82,235.64,NA,NA,2011,101
"LOST_HILLS.A",2011-04-12,45,71,5.75,241.39,NA,NA,2011,102
"LOST_HILLS.A",2011-04-13,44,63,2.31,243.7,NA,NA,2011,103
"LOST_HILLS.A",2011-04-14,39,67,3.5,247.2,NA,NA,2011,104
"LOST_HILLS.A",2011-04-15,41,73,6.13,253.33,NA,NA,2011,105
"LOST_HILLS.A",2011-04-16,50,78,9.91,263.25,NA,NA,2011,106
"LOST_HILLS.A",2011-04-17,54,80,12.08,275.33,NA,NA,2011,107
"LOST_HILLS.A",2011-04-18,57,80,13.5,288.83,NA,NA,2011,108
"LOST_HILLS.A",2011-04-19,55,75,10,298.83,NA,NA,2011,109
"LOST_HILLS.A",2011-04-20,53,75,9.26,308.09,NA,NA,2011,110
"LOST_HILLS.A",2011-04-21,53,75,9.26,317.35,NA,NA,2011,111
"LOST_HILLS.A",2011-04-22,46,75,7.7,325.05,NA,NA,2011,112
"LOST_HILLS.A",2011-04-23,46,76,8.16,333.21,NA,NA,2011,113
"LOST_HILLS.A",2011-04-24,49,72,6.84,340.05,NA,NA,2011,114
"LOST_HILLS.A",2011-04-25,45,74,7.09,347.14,NA,NA,2011,115
"LOST_HILLS.A",2011-04-26,43,71,5.5,352.64,NA,NA,2011,116
"LOST_HILLS.A",2011-04-27,42,75,7.12,359.76,NA,NA,2011,117
"LOST_HILLS.A",2011-04-28,49,79,10.16,369.92,NA,NA,2011,118
"LOST_HILLS.A",2011-04-29,41,67,3.65,373.57,"2","2",2011,119
"LOST_HILLS.A",2011-04-30,38,72,5.41,378.99,NA,NA,2011,120
"LOST_HILLS.A",2011-05-01,40,79,8.62,387.61,NA,NA,2011,121
"LOST_HILLS.A",2011-05-02,44,86,12.46,400.07,NA,NA,2011,122
"LOST_HILLS.A",2011-05-03,49,84,12.57,412.64,NA,NA,2011,123
"LOST_HILLS.A",2011-05-04,49,86,13.54,426.18,NA,NA,2011,124
"LOST_HILLS.A",2011-05-05,56,94,20,446.18,NA,NA,2011,125
"LOST_HILLS.A",2011-05-06,57,92,19.5,465.68,NA,NA,2011,126
"LOST_HILLS.A",2011-05-07,51,80,11.14,476.82,NA,NA,2011,127
"LOST_HILLS.A",2011-05-08,51,68,5.34,482.17,NA,NA,2011,128
"LOST_HILLS.A",2011-05-09,46,68,4.56,486.73,NA,NA,2011,129
"LOST_HILLS.A",2011-05-10,43,74,6.81,493.54,NA,NA,2011,130
"LOST_HILLS.A",2011-05-11,46,82,10.96,504.5,NA,NA,2011,131
"LOST_HILLS.A",2011-05-12,50,83,12.34,516.84,NA,NA,2011,132
"LOST_HILLS.A",2011-05-13,51,85,13.59,530.43,NA,NA,2011,133
"LOST_HILLS.A",2011-05-14,49,73,7.31,537.74,NA,NA,2011,134
"LOST_HILLS.A",2011-05-15,48,65,3.5,541.23,NA,NA,2011,135
"LOST_HILLS.A",2011-05-16,40,61,1.4,542.64,NA,NA,2011,136
"LOST_HILLS.A",2011-05-17,49,66,4.07,546.71,NA,NA,2011,137
"LOST_HILLS.A",2011-05-18,48,65,3.5,550.21,NA,NA,2011,138
"LOST_HILLS.A",2011-05-19,46,75,7.7,557.91,NA,NA,2011,139
"LOST_HILLS.A",2011-05-20,48,81,10.9,568.81,NA,NA,2011,140
"LOST_HILLS.A",2011-05-21,55,85,15,583.81,NA,NA,2011,141
"LOST_HILLS.A",2011-05-22,49,81,11.12,594.93,NA,NA,2011,142
"LOST_HILLS.A",2011-05-23,49,74,7.78,602.71,NA,NA,2011,143
"LOST_HILLS.A",2011-05-24,46,77,8.62,611.34,NA,NA,2011,144
"LOST_HILLS.A",2011-05-25,48,84,12.34,623.68,NA,NA,2011,145
"LOST_HILLS.A",2011-05-26,52,71,7.01,630.69,NA,NA,2011,146
"LOST_HILLS.A",2011-05-27,49,78,9.68,640.37,NA,NA,2011,147
"LOST_HILLS.A",2011-05-28,51,76,9.19,649.57,NA,NA,2011,148
"LOST_HILLS.A",2011-05-29,48,69,5.28,654.84,NA,NA,2011,149
"LOST_HILLS.A",2011-05-30,43,78,8.6,663.44,NA,NA,2011,150
"LOST_HILLS.A",2011-05-31,45,80,9.84,673.28,"2","2",2011,151
"LOST_HILLS.A",2011-06-01,51,73,7.74,681.02,NA,NA,2011,152
"LOST_HILLS.A",2011-06-02,43,71,5.5,686.52,NA,NA,2011,153
"LOST_HILLS.A",2011-06-03,48,72,6.66,693.18,NA,NA,2011,154
"LOST_HILLS.A",2011-06-04,54,64,4.14,697.31,NA,NA,2011,155
"LOST_HILLS.A",2011-06-05,55,71,8,705.31,NA,NA,2011,156
"LOST_HILLS.A",2011-06-06,53,72,7.78,713.09,NA,NA,2011,157
"LOST_HILLS.A",2011-06-07,54,76,10.09,723.18,NA,NA,2011,158
"LOST_HILLS.A",2011-06-08,56,83,14.5,737.68,NA,NA,2011,159
"LOST_HILLS.A",2011-06-09,55,87,16,753.68,NA,NA,2011,160
"LOST_HILLS.A",2011-06-10,56,88,17,770.68,NA,NA,2011,161
"LOST_HILLS.A",2011-06-11,52,82,12.41,783.09,NA,NA,2011,162
"LOST_HILLS.A",2011-06-12,54,82,13.08,796.17,NA,NA,2011,163
"LOST_HILLS.A",2011-06-13,58,86,17,813.17,NA,NA,2011,164
"LOST_HILLS.A",2011-06-14,61,92,21.5,834.67,NA,NA,2011,165
"LOST_HILLS.A",2011-06-15,64,95,24.42,859.09,NA,NA,2011,166
"LOST_HILLS.A",2011-06-16,61,89,20,879.09,NA,NA,2011,167
"LOST_HILLS.A",2011-06-17,56,87,16.5,895.59,NA,NA,2011,168
"LOST_HILLS.A",2011-06-18,58,88,18,913.59,NA,NA,2011,169
"LOST_HILLS.A",2011-06-19,61,88,19.5,933.09,NA,NA,2011,170
"LOST_HILLS.A",2011-06-20,62,95,23.43,956.52,NA,NA,2011,171
"LOST_HILLS.A",2011-06-21,65,102,26.88,983.41,NA,NA,2011,172
"LOST_HILLS.A",2011-06-22,67,98,26.88,1010.29,NA,NA,2011,173
"LOST_HILLS.A",2011-06-23,63,97,24.62,1034.91,NA,NA,2011,174
"LOST_HILLS.A",2011-06-24,58,93,20.5,1055.41,NA,NA,2011,175
"LOST_HILLS.A",2011-06-25,55,92,18.5,1073.91,NA,NA,2011,176
"LOST_HILLS.A",2011-06-26,55,89,17,1090.91,NA,NA,2011,177
"LOST_HILLS.A",2011-06-27,59,94,21.5,1112.41,NA,NA,2011,178
"LOST_HILLS.A",2011-06-28,59,91,20,1132.41,NA,NA,2011,179
"LOST_HILLS.A",2011-06-29,57,75,11,1143.41,NA,NA,2011,180
"LOST_HILLS.A",2011-06-30,53,82,12.72,1156.13,NA,NA,2011,181
"LOST_HILLS.A",2011-07-01,60,91,20.5,1176.63,"2","2",2011,182
"LOST_HILLS.A",2011-07-02,64,97,25.11,1201.74,NA,NA,2011,183
"LOST_HILLS.A",2011-07-03,66,98,26.39,1228.13,NA,NA,2011,184
"LOST_HILLS.A",2011-07-04,68,97,27.09,1255.22,NA,NA,2011,185
"LOST_HILLS.A",2011-07-05,68,101,28.1,1283.32,NA,NA,2011,186
"LOST_HILLS.A",2011-07-06,72,101,30,1313.32,NA,NA,2011,187
"LOST_HILLS.A",2011-07-07,72,100,29.79,1343.12,NA,NA,2011,188
"LOST_HILLS.A",2011-07-08,70,96,27.76,1370.88,NA,NA,2011,189
"LOST_HILLS.A",2011-07-09,65,99,26.17,1397.05,NA,NA,2011,190
"LOST_HILLS.A",2011-07-10,59,95,21.93,1418.98,NA,NA,2011,191
"LOST_HILLS.A",2011-07-11,58,91,19.5,1438.48,NA,NA,2011,192
"LOST_HILLS.A",2011-07-12,57,87,17,1455.48,NA,NA,2011,193
"LOST_HILLS.A",2011-07-13,59,86,17.5,1472.98,NA,NA,2011,194
"LOST_HILLS.A",2011-07-14,58,84,16,1488.98,NA,NA,2011,195
"LOST_HILLS.A",2011-07-15,53,85,14.21,1503.2,NA,NA,2011,196
"LOST_HILLS.A",2011-07-16,55,86,15.5,1518.7,NA,NA,2011,197
"LOST_HILLS.A",2011-07-17,58,88,18,1536.7,NA,NA,2011,198
"LOST_HILLS.A",2011-07-18,60,92,21,1557.7,NA,NA,2011,199
"LOST_HILLS.A",2011-07-19,61,89,20,1577.7,NA,NA,2011,200
"LOST_HILLS.A",2011-07-20,63,94,23.5,1601.2,NA,NA,2011,201
"LOST_HILLS.A",2011-07-21,63,93,23,1624.2,NA,NA,2011,202
"LOST_HILLS.A",2011-07-22,60,96,22.8,1646.99,NA,NA,2011,203
"LOST_HILLS.A",2011-07-23,59,97,22.64,1669.63,NA,NA,2011,204
"LOST_HILLS.A",2011-07-24,60,96,22.8,1692.43,NA,NA,2011,205
"LOST_HILLS.A",2011-07-25,61,90,20.5,1712.93,NA,NA,2011,206
"LOST_HILLS.A",2011-07-26,60,93,21.5,1734.43,NA,NA,2011,207
"LOST_HILLS.A",2011-07-27,61,97,23.63,1758.06,NA,NA,2011,208
"LOST_HILLS.A",2011-07-28,64,95,24.42,1782.49,NA,NA,2011,209
"LOST_HILLS.A",2011-07-29,64,98,25.41,1807.9,NA,NA,2011,210
"LOST_HILLS.A",2011-07-30,67,94,25.5,1833.4,NA,NA,2011,211
"LOST_HILLS.A",2011-07-31,66,94,25,1858.4,NA,NA,2011,212
"LOST_HILLS.A",2011-08-01,64,94,24,1882.4,"2","2",2011,213
"LOST_HILLS.A",2011-08-02,59,97,22.64,1905.04,NA,NA,2011,214
"LOST_HILLS.A",2011-08-03,61,94,22.5,1927.54,NA,NA,2011,215
"LOST_HILLS.A",2011-08-04,55,92,18.5,1946.04,NA,NA,2011,216
"LOST_HILLS.A",2011-08-05,59,92,20.5,1966.54,NA,NA,2011,217
"LOST_HILLS.A",2011-08-06,62,95,23.43,1989.96,NA,NA,2011,218
"LOST_HILLS.A",2011-08-07,61,94,22.5,2012.46,NA,NA,2011,219
"LOST_HILLS.A",2011-08-08,60,95,22.43,2034.89,NA,NA,2011,220
"LOST_HILLS.A",2011-08-09,60,96,22.8,2057.69,NA,NA,2011,221
"LOST_HILLS.A",2011-08-10,59,95,21.93,2079.62,NA,NA,2011,222
"LOST_HILLS.A",2011-08-11,57,95,20.93,2100.55,NA,NA,2011,223
"LOST_HILLS.A",2011-08-12,59,88,18.5,2119.05,NA,NA,2011,224
"LOST_HILLS.A",2011-08-13,60,96,22.8,2141.85,NA,NA,2011,225
"LOST_HILLS.A",2011-08-14,63,95,23.92,2165.77,NA,NA,2011,226
"LOST_HILLS.A",2011-08-15,56,93,19.5,2185.27,NA,NA,2011,227
"LOST_HILLS.A",2011-08-16,60,96,22.8,2208.07,NA,NA,2011,228
"LOST_HILLS.A",2011-08-17,61,93,22,2230.07,NA,NA,2011,229
"LOST_HILLS.A",2011-08-18,60,95,22.43,2252.5,NA,NA,2011,230
"LOST_HILLS.A",2011-08-19,59,92,20.5,2273,NA,NA,2011,231
"LOST_HILLS.A",2011-08-20,55,87,16,2289,NA,NA,2011,232
"LOST_HILLS.A",2011-08-21,55,90,17.5,2306.5,NA,NA,2011,233
"LOST_HILLS.A",2011-08-22,62,90,21,2327.5,NA,NA,2011,234
"LOST_HILLS.A",2011-08-23,61,95,22.93,2350.43,NA,NA,2011,235
"LOST_HILLS.A",2011-08-24,65,98,25.9,2376.33,NA,NA,2011,236
"LOST_HILLS.A",2011-08-25,61,95,22.93,2399.25,NA,NA,2011,237
"LOST_HILLS.A",2011-08-26,64,90,22,2421.25,NA,NA,2011,238
"LOST_HILLS.A",2011-08-27,67,98,26.88,2448.14,NA,NA,2011,239
"LOST_HILLS.A",2011-08-28,63,99,25.2,2473.33,NA,NA,2011,240
"LOST_HILLS.A",2011-08-29,61,99,24.22,2497.55,NA,NA,2011,241
"LOST_HILLS.A",2011-08-30,60,95,22.43,2519.98,NA,NA,2011,242
"LOST_HILLS.A",2011-08-31,56,93,19.5,2539.48,NA,NA,2011,243
"LOST_HILLS.A",2011-09-01,55,95,19.93,2559.41,NA,NA,2011,244
"LOST_HILLS.A",2011-09-02,59,98,22.95,2582.37,NA,NA,2011,245
"LOST_HILLS.A",2011-09-03,59,99,23.24,2605.61,NA,NA,2011,246
"LOST_HILLS.A",2011-09-04,59,100,23.51,2629.12,NA,NA,2011,247
"LOST_HILLS.A",2011-09-05,58,96,21.8,2650.92,NA,NA,2011,248
"LOST_HILLS.A",2011-09-06,57,96,21.31,2672.23,NA,NA,2011,249
"LOST_HILLS.A",2011-09-07,60,97,23.13,2695.36,NA,NA,2011,250
"LOST_HILLS.A",2011-09-08,59,96,22.3,2717.66,NA,NA,2011,251
"LOST_HILLS.A",2011-09-09,59,97,22.64,2740.3,NA,NA,2011,252
"LOST_HILLS.A",2011-09-10,68,98,27.37,2767.67,NA,NA,2011,253
"LOST_HILLS.A",2011-09-11,62,86,19,2786.67,NA,NA,2011,254
"LOST_HILLS.A",2011-09-12,61,89,20,2806.67,NA,NA,2011,255
"LOST_HILLS.A",2011-09-13,63,88,20.5,2827.17,NA,NA,2011,256
"LOST_HILLS.A",2011-09-14,61,90,20.5,2847.67,NA,NA,2011,257
"LOST_HILLS.A",2011-09-15,62,94,23,2870.67,NA,NA,2011,258
"LOST_HILLS.A",2011-09-16,57,85,16,2886.67,NA,NA,2011,259
"LOST_HILLS.A",2011-09-17,54,85,14.58,2901.25,NA,NA,2011,260
"LOST_HILLS.A",2011-09-18,57,89,18,2919.25,NA,NA,2011,261
"LOST_HILLS.A",2011-09-19,59,95,21.93,2941.18,NA,NA,2011,262
"LOST_HILLS.A",2011-09-20,62,94,23,2964.18,NA,NA,2011,263
"LOST_HILLS.A",2011-09-21,63,99,25.2,2989.38,NA,NA,2011,264
"LOST_HILLS.A",2011-09-22,61,97,23.63,3013.01,NA,NA,2011,265
"LOST_HILLS.A",2011-09-23,64,98,25.41,3038.42,NA,NA,2011,266
"LOST_HILLS.A",2011-09-24,65,96,25.28,3063.7,NA,NA,2011,267
"LOST_HILLS.A",2011-09-25,56,78,12,3075.7,NA,NA,2011,268
"LOST_HILLS.A",2011-09-26,57,80,13.5,3089.2,NA,NA,2011,269
"LOST_HILLS.A",2011-09-27,58,87,17.5,3106.7,NA,NA,2011,270
"LOST_HILLS.A",2011-09-28,59,93,21,3127.7,NA,NA,2011,271
"LOST_HILLS.A",2011-09-29,63,96,24.29,3151.99,NA,NA,2011,272
"LOST_HILLS.A",2011-09-30,61,88,19.5,3171.49,NA,NA,2011,273
"LOST_HILLS.A",2011-10-01,54,86,15.08,3186.56,NA,NA,2011,274
"LOST_HILLS.A",2011-10-02,57,83,15,3201.56,NA,NA,2011,275
"LOST_HILLS.A",2011-10-03,62,78,15,3216.56,NA,NA,2011,276
"LOST_HILLS.A",2011-10-04,56,72,9,3225.56,NA,NA,2011,277
"LOST_HILLS.A",2011-10-05,53,70,6.79,3232.36,NA,NA,2011,278
"LOST_HILLS.A",2011-10-06,48,66,3.94,3236.3,NA,NA,2011,279
"LOST_HILLS.A",2011-10-07,47,69,5.13,3241.43,NA,NA,2011,280
"LOST_HILLS.A",2011-10-08,44,73,6.5,3247.93,NA,NA,2011,281
"LOST_HILLS.A",2011-10-09,47,80,10.22,3258.14,NA,NA,2011,282
"LOST_HILLS.A",2011-10-10,51,78,10.16,3268.31,NA,NA,2011,283
"LOST_HILLS.A",2011-10-11,60,81,15.5,3283.81,NA,NA,2011,284
"LOST_HILLS.A",2011-10-12,56,82,14,3297.81,NA,NA,2011,285
"LOST_HILLS.A",2011-10-13,56,81,13.5,3311.31,NA,NA,2011,286
"LOST_HILLS.A",2011-10-14,56,87,16.5,3327.81,NA,NA,2011,287
"LOST_HILLS.A",2011-10-15,56,89,17.5,3345.31,NA,NA,2011,288
"LOST_HILLS.A",2011-10-16,54,88,16.07,3361.38,NA,NA,2011,289
"LOST_HILLS.A",2011-10-17,56,83,14.5,3375.88,NA,NA,2011,290
"LOST_HILLS.A",2011-10-18,56,90,18,3393.88,NA,NA,2011,291
"LOST_HILLS.A",2011-10-19,54,80,12.08,3405.96,NA,NA,2011,292
"LOST_HILLS.A",2011-10-20,53,80,11.73,3417.7,NA,NA,2011,293
"LOST_HILLS.A",2011-10-21,55,81,13,3430.7,NA,NA,2011,294
"LOST_HILLS.A",2011-10-22,56,84,15,3445.7,NA,NA,2011,295
"LOST_HILLS.A",2011-10-23,52,88,15.37,3461.07,NA,NA,2011,296
"LOST_HILLS.A",2011-10-24,57,84,15.5,3476.57,NA,NA,2011,297
"LOST_HILLS.A",2011-10-25,51,71,6.78,3483.34,NA,NA,2011,298
"LOST_HILLS.A",2011-10-26,46,72,6.34,3489.68,NA,NA,2011,299
"LOST_HILLS.A",2011-10-27,40,76,7.31,3496.99,NA,NA,2011,300
"LOST_HILLS.A",2011-10-28,44,76,7.84,3504.83,NA,NA,2011,301
"LOST_HILLS.A",2011-10-29,46,76,8.16,3512.99,NA,NA,2011,302
"LOST_HILLS.A",2011-10-30,42,81,9.81,3522.8,NA,NA,2011,303
"LOST_HILLS.A",2011-10-31,47,81,10.69,3533.49,NA,NA,2011,304
"LOST_HILLS.A",2011-11-01,48,72,6.66,3540.14,NA,NA,2011,305
"LOST_HILLS.A",2011-11-02,41,77,7.87,3548.02,NA,NA,2011,306
"LOST_HILLS.A",2011-11-03,36,78,7.71,3555.73,NA,NA,2011,307
"LOST_HILLS.A",2011-11-04,41,55,0,3555.73,NA,NA,2011,308
"LOST_HILLS.A",2011-11-05,35,61,1.25,3556.98,NA,NA,2011,309
"LOST_HILLS.A",2011-11-06,42,60,1.15,3558.14,NA,NA,2011,310
"LOST_HILLS.A",2011-11-07,40,57,0.29,3558.43,NA,NA,2011,311
"LOST_HILLS.A",2011-11-08,33,62,1.5,3559.93,NA,NA,2011,312
"LOST_HILLS.A",2011-11-09,35,65,2.54,3562.47,NA,NA,2011,313
"LOST_HILLS.A",2011-11-10,37,68,3.75,3566.22,NA,NA,2011,314
"LOST_HILLS.A",2011-11-11,49,68,4.98,3571.2,NA,NA,2011,315
"LOST_HILLS.A",2011-11-12,48,63,2.64,3573.84,NA,NA,2011,316
"LOST_HILLS.A",2011-11-13,47,66,3.81,3577.66,NA,NA,2011,317
"LOST_HILLS.A",2011-11-14,43,68,4.23,3581.89,NA,NA,2011,318
"LOST_HILLS.A",2011-11-15,45,67,4.02,3585.9,NA,NA,2011,319
"LOST_HILLS.A",2011-11-16,44,67,3.91,3589.82,NA,NA,2011,320
"LOST_HILLS.A",2011-11-17,43,70,5.07,3594.89,NA,NA,2011,321
"LOST_HILLS.A",2011-11-18,44,56,0.12,3595.02,NA,NA,2011,322
"LOST_HILLS.A",2011-11-19,38,58,0.5,3595.52,NA,NA,2011,323
"LOST_HILLS.A",2011-11-20,38,53,0,3595.52,NA,NA,2011,324
"LOST_HILLS.A",2011-11-21,37,56,0.1,3595.61,NA,NA,2011,325
"LOST_HILLS.A",2011-11-22,35,57,0.26,3595.87,NA,NA,2011,326
"LOST_HILLS.A",2011-11-23,35,70,4.38,3600.25,NA,NA,2011,327
"LOST_HILLS.A",2011-11-24,42,64,2.56,3602.81,NA,NA,2011,328
"LOST_HILLS.A",2011-11-25,41,62,1.78,3604.59,NA,NA,2011,329
"LOST_HILLS.A",2011-11-26,40,60,1.09,3605.68,NA,NA,2011,330
"LOST_HILLS.A",2011-11-27,38,66,3.06,3608.74,NA,NA,2011,331
"LOST_HILLS.A",2011-11-28,40,51,0,3608.74,NA,NA,2011,332
"LOST_HILLS.A",2011-11-29,47,50,0,3608.74,NA,NA,2011,333
"LOST_HILLS.A",2011-11-30,37,51,0,3608.74,"2","2",2011,334
"LOST_HILLS.A",2011-12-01,32,56,0.09,3608.83,"2","2",2011,335
"LOST_HILLS.A",2011-12-02,33,62,1.5,3610.32,"2","2",2011,336
"LOST_HILLS.A",2011-12-03,28,57,0.22,3610.55,"2","2",2011,337
"LOST_HILLS.A",2011-12-04,30,61,1.14,3611.69,"2","2",2011,338
"LOST_HILLS.A",2011-12-05,27,61,1.09,3612.78,"2","2",2011,339
"LOST_HILLS.A",2011-12-06,24,61,1.04,3613.82,"2","2",2011,340
"LOST_HILLS.A",2011-12-07,24,59,0.58,3614.4,"2","2",2011,341
"LOST_HILLS.A",2011-12-08,25,59,0.59,3614.99,"2","2",2011,342
"LOST_HILLS.A",2011-12-09,26,61,1.07,3616.07,"2","2",2011,343
"LOST_HILLS.A",2011-12-10,29,62,1.4,3617.47,"2","2",2011,344
"LOST_HILLS.A",2011-12-11,29,61,1.12,3618.59,"2","2",2011,345
"LOST_HILLS.A",2011-12-12,39,55,0,3618.59,"2","2",2011,346
"LOST_HILLS.A",2011-12-13,35,58,0.47,3619.06,"2","2",2011,347
"LOST_HILLS.A",2011-12-14,29,59,0.63,3619.69,"2","2",2011,348
"LOST_HILLS.A",2011-12-15,33,52,0,3619.69,"2","2",2011,349
"LOST_HILLS.A",2011-12-16,32,56,0.09,3619.77,"2","2",2011,350
"LOST_HILLS.A",2011-12-17,29,58,0.41,3620.19,NA,NA,2011,351
"LOST_HILLS.A",2011-12-18,34,60,0.95,3621.14,NA,NA,2011,352
"LOST_HILLS.A",2011-12-19,30,53,0,3621.14,NA,NA,2011,353
"LOST_HILLS.A",2011-12-20,29,60,0.87,3622,"2","2",2011,354
"LOST_HILLS.A",2011-12-21,28,58,0.41,3622.41,"2","2",2011,355
"LOST_HILLS.A",2011-12-22,27,56,0.08,3622.49,"2","2",2011,356
"LOST_HILLS.A",2011-12-23,25,58,0.39,3622.88,"2","2",2011,357
"LOST_HILLS.A",2011-12-24,27,58,0.4,3623.28,NA,NA,2011,358
"LOST_HILLS.A",2011-12-25,27,59,0.61,3623.89,NA,NA,2011,359
"LOST_HILLS.A",2011-12-26,27,59,0.61,3624.49,NA,NA,2011,360
"LOST_HILLS.A",2011-12-27,30,56,0.08,3624.58,NA,NA,2011,361
"LOST_HILLS.A",2011-12-28,28,61,1.11,3625.68,NA,NA,2011,362
"LOST_HILLS.A",2011-12-29,35,61,1.25,3626.94,NA,NA,2011,363
"LOST_HILLS.A",2011-12-30,30,60,0.88,3627.82,NA,NA,2011,364
"LOST_HILLS.A",2011-12-31,34,58,0.46,3628.28,NA,NA,2011,365
"LOST_HILLS.A",2012-01-01,31,63,1.74,1.74,NA,NA,2012,1
"LOST_HILLS.A",2012-01-02,32,74,5.71,7.46,NA,NA,2012,2
"LOST_HILLS.A",2012-01-03,37,64,2.29,9.75,NA,NA,2012,3
"LOST_HILLS.A",2012-01-04,33,66,2.8,12.54,"2","2",2012,4
"LOST_HILLS.A",2012-01-05,36,68,3.68,16.23,NA,NA,2012,5
"LOST_HILLS.A",2012-01-06,33,63,1.8,18.03,NA,NA,2012,6
"LOST_HILLS.A",2012-01-07,37,61,1.31,19.34,NA,NA,2012,7
"LOST_HILLS.A",2012-01-08,29,62,1.4,20.74,NA,NA,2012,8
"LOST_HILLS.A",2012-01-09,30,64,2.02,22.76,NA,NA,2012,9
"LOST_HILLS.A",2012-01-10,32,64,2.09,24.85,NA,NA,2012,10
"LOST_HILLS.A",2012-01-11,33,64,2.12,26.97,NA,NA,2012,11
"LOST_HILLS.A",2012-01-12,31,65,2.38,29.35,NA,NA,2012,12
"LOST_HILLS.A",2012-01-13,31,66,2.71,32.06,NA,NA,2012,13
"LOST_HILLS.A",2012-01-14,32,62,1.47,33.53,NA,NA,2012,14
"LOST_HILLS.A",2012-01-15,31,71,4.49,38.03,NA,NA,2012,15
"LOST_HILLS.A",2012-01-16,31,52,0,38.03,NA,NA,2012,16
"LOST_HILLS.A",2012-01-17,26,53,0,38.03,NA,NA,2012,17
"LOST_HILLS.A",2012-01-18,24,57,0.21,38.24,NA,NA,2012,18
"LOST_HILLS.A",2012-01-19,27,60,0.84,39.07,NA,NA,2012,19
"LOST_HILLS.A",2012-01-20,37,64,2.29,41.36,NA,NA,2012,20
"LOST_HILLS.A",2012-01-21,38,63,1.99,43.35,NA,NA,2012,21
"LOST_HILLS.A",2012-01-22,38,61,1.34,44.69,NA,NA,2012,22
"LOST_HILLS.A",2012-01-23,47,62,2.14,46.83,NA,NA,2012,23
"LOST_HILLS.A",2012-01-24,40,57,0.29,47.13,NA,NA,2012,24
"LOST_HILLS.A",2012-01-25,36,60,0.99,48.12,NA,NA,2012,25
"LOST_HILLS.A",2012-01-26,36,63,1.91,50.03,NA,NA,2012,26
"LOST_HILLS.A",2012-01-27,42,61,1.48,51.51,NA,NA,2012,27
"LOST_HILLS.A",2012-01-28,41,63,2.13,53.64,NA,NA,2012,28
"LOST_HILLS.A",2012-01-29,34,67,3.2,56.84,NA,NA,2012,29
"LOST_HILLS.A",2012-01-30,38,62,1.66,58.5,NA,NA,2012,30
"LOST_HILLS.A",2012-01-31,46,65,3.28,61.77,NA,NA,2012,31
"LOST_HILLS.A",2012-02-01,42,64,2.56,64.33,NA,NA,2012,32
"LOST_HILLS.A",2012-02-02,39,60,1.06,65.4,NA,NA,2012,33
"LOST_HILLS.A",2012-02-03,33,71,4.62,70.02,NA,NA,2012,34
"LOST_HILLS.A",2012-02-04,33,70,4.24,74.26,NA,NA,2012,35
"LOST_HILLS.A",2012-02-05,36,69,4.06,78.33,NA,NA,2012,36
"LOST_HILLS.A",2012-02-06,32,71,4.56,82.88,"2","2",2012,37
"LOST_HILLS.A",2012-02-07,50,63,2.87,85.76,NA,NA,2012,38
"LOST_HILLS.A",2012-02-08,43,67,3.82,89.58,NA,NA,2012,39
"LOST_HILLS.A",2012-02-09,41,74,6.56,96.14,NA,NA,2012,40
"LOST_HILLS.A",2012-02-10,41,77,7.87,104.01,NA,NA,2012,41
"LOST_HILLS.A",2012-02-11,51,60,1.69,105.7,NA,NA,2012,42
"LOST_HILLS.A",2012-02-12,47,63,2.55,108.25,NA,NA,2012,43
"LOST_HILLS.A",2012-02-13,44,60,1.23,109.48,NA,NA,2012,44
"LOST_HILLS.A",2012-02-14,37,56,0.1,109.58,NA,NA,2012,45
"LOST_HILLS.A",2012-02-15,35,55,0,109.58,NA,NA,2012,46
"LOST_HILLS.A",2012-02-16,35,61,1.25,110.83,NA,NA,2012,47
"LOST_HILLS.A",2012-02-17,31,66,2.71,113.54,NA,NA,2012,48
"LOST_HILLS.A",2012-02-18,35,65,2.54,116.08,NA,NA,2012,49
"LOST_HILLS.A",2012-02-19,38,60,1.04,117.12,NA,NA,2012,50
"LOST_HILLS.A",2012-02-20,35,64,2.2,119.32,NA,NA,2012,51
"LOST_HILLS.A",2012-02-21,39,63,2.03,121.35,NA,NA,2012,52
"LOST_HILLS.A",2012-02-22,39,69,4.29,125.64,NA,NA,2012,53
"LOST_HILLS.A",2012-02-23,39,69,4.29,129.92,NA,NA,2012,54
